Source,T1,Destination,T2,Seq,Latency
10.143.3.2,1697911243,10.136.5.2,1697911243,938,52837501
10.129.129.2,1697911244,10.136.5.2,1697911244,1200,15289195
10.143.3.2,1697911244,10.136.5.2,1697911244,939,52842969
10.129.129.2,1697911245,10.136.5.2,1697911245,1201,15250780
10.143.3.2,1697911245,10.136.5.2,1697911245,940,52852653
10.129.129.2,1697911246,10.136.5.2,1697911246,1202,15246248
10.143.3.2,1697911246,10.136.5.2,1697911246,941,52904142
10.129.129.2,1697911247,10.136.5.2,1697911247,1203,15267167
10.143.3.2,1697911247,10.136.5.2,1697911247,942,52844071
10.129.129.2,1697911248,10.136.5.2,1697911248,1204,15268830
10.143.3.2,1697911248,10.136.5.2,1697911248,943,52866722
10.129.129.2,1697911249,10.136.5.2,1697911249,1205,15301851
10.143.3.2,1697911249,10.136.5.2,1697911249,944,52869873
10.129.129.2,1697911250,10.136.5.2,1697911250,1206,15250280
10.143.3.2,1697911250,10.136.5.2,1697911250,945,52887721
10.129.129.2,1697911251,10.136.5.2,1697911251,1207,15275195
10.143.3.2,1697911251,10.136.5.2,1697911251,946,52863615
10.129.129.2,1697911252,10.136.5.2,1697911252,1208,15238751
10.143.3.2,1697911252,10.136.5.2,1697911252,947,52865745
10.129.129.2,1697911253,10.136.5.2,1697911253,1209,15299349
10.143.3.2,1697911253,10.136.5.2,1697911253,948,52871775
10.129.129.2,1697911254,10.136.5.2,1697911254,1210,15288872
10.143.3.2,1697911254,10.136.5.2,1697911254,949,52873538
10.129.129.2,1697911255,10.136.5.2,1697911255,1211,15264284
10.143.3.2,1697911255,10.136.5.2,1697911255,950,52881622
10.129.129.2,1697911256,10.136.5.2,1697911256,1212,15248172
10.143.3.2,1697911256,10.136.5.2,1697911256,951,52848111
10.129.129.2,1697911257,10.136.5.2,1697911257,1213,15268514
10.143.3.2,1697911257,10.136.5.2,1697911257,952,52844145
10.129.129.2,1697911258,10.136.5.2,1697911258,1214,15258023
10.143.3.2,1697911258,10.136.5.2,1697911258,953,52871078
10.129.129.2,1697911259,10.136.5.2,1697911259,1215,15245782
10.143.3.2,1697911259,10.136.5.2,1697911259,954,52851637
10.129.129.2,1697911260,10.136.5.2,1697911260,1216,15260689
10.143.3.2,1697911260,10.136.5.2,1697911260,955,52850170
10.129.129.2,1697911261,10.136.5.2,1697911261,1217,15265246
10.143.3.2,1697911261,10.136.5.2,1697911261,956,52897378
10.129.129.2,1697911262,10.136.5.2,1697911262,1218,15522492
10.143.3.2,1697911262,10.136.5.2,1697911262,957,52865926
10.129.129.2,1697911263,10.136.5.2,1697911263,1219,15243408
10.143.3.2,1697911263,10.136.5.2,1697911263,958,52857390
10.129.129.2,1697911264,10.136.5.2,1697911264,1220,15240585
10.143.3.2,1697911264,10.136.5.2,1697911264,959,52862840
10.129.129.2,1697911265,10.136.5.2,1697911265,1221,15281601
10.143.3.2,1697911265,10.136.5.2,1697911265,960,52872966
10.129.129.2,1697911266,10.136.5.2,1697911266,1222,15252116
10.143.3.2,1697911266,10.136.5.2,1697911266,961,52854913
10.129.129.2,1697911267,10.136.5.2,1697911267,1223,15241272
10.143.3.2,1697911267,10.136.5.2,1697911267,962,52846192
10.129.129.2,1697911268,10.136.5.2,1697911268,1224,15240092
10.143.3.2,1697911268,10.136.5.2,1697911268,963,52870271
10.129.129.2,1697911269,10.136.5.2,1697911269,1225,15244922
10.143.3.2,1697911269,10.136.5.2,1697911269,964,52851121
10.129.129.2,1697911270,10.136.5.2,1697911270,1226,15299831
10.143.3.2,1697911270,10.136.5.2,1697911270,965,52901880
10.129.129.2,1697911271,10.136.5.2,1697911271,1227,15257137
10.143.3.2,1697911271,10.136.5.2,1697911271,966,52847161
10.129.129.2,1697911272,10.136.5.2,1697911272,1228,15251165
10.143.3.2,1697911272,10.136.5.2,1697911272,967,52855635
10.129.129.2,1697911273,10.136.5.2,1697911273,1229,15286371
10.143.3.2,1697911273,10.136.5.2,1697911273,968,52851837
10.129.129.2,1697911274,10.136.5.2,1697911274,1230,15274144
10.143.3.2,1697911274,10.136.5.2,1697911274,969,52848396
10.129.129.2,1697911275,10.136.5.2,1697911275,1231,15249509
10.143.3.2,1697911275,10.136.5.2,1697911275,970,52877713
10.129.129.2,1697911276,10.136.5.2,1697911276,1232,15250772
10.143.3.2,1697911276,10.136.5.2,1697911276,971,52847066
10.129.129.2,1697911277,10.136.5.2,1697911277,1233,15255487
10.143.3.2,1697911277,10.136.5.2,1697911277,972,52850795
10.129.129.2,1697911278,10.136.5.2,1697911278,1234,15241973
10.143.3.2,1697911278,10.136.5.2,1697911278,973,52840326
10.129.129.2,1697911279,10.136.5.2,1697911279,1235,15245796
10.143.3.2,1697911279,10.136.5.2,1697911279,974,52845729
10.129.129.2,1697911280,10.136.5.2,1697911280,1236,15238582
10.143.3.2,1697911280,10.136.5.2,1697911280,975,52848397
10.129.129.2,1697911281,10.136.5.2,1697911281,1237,15264015
10.143.3.2,1697911281,10.136.5.2,1697911281,976,52853413
10.129.129.2,1697911282,10.136.5.2,1697911282,1238,15246033
10.143.3.2,1697911282,10.136.5.2,1697911282,977,52865699
10.129.129.2,1697911283,10.136.5.2,1697911283,1239,15245401
10.143.3.2,1697911283,10.136.5.2,1697911283,978,52845778
10.129.129.2,1697911284,10.136.5.2,1697911284,1240,15239898
10.143.3.2,1697911284,10.136.5.2,1697911284,979,52866609
10.129.129.2,1697911285,10.136.5.2,1697911285,1241,15256841
10.143.3.2,1697911285,10.136.5.2,1697911285,980,52843999
10.129.129.2,1697911286,10.136.5.2,1697911286,1242,15239330
10.143.3.2,1697911286,10.136.5.2,1697911286,981,52846056
10.129.129.2,1697911287,10.136.5.2,1697911287,1243,15247160
10.143.3.2,1697911287,10.136.5.2,1697911287,982,52875806
10.129.129.2,1697911288,10.136.5.2,1697911288,1244,15266014
10.143.3.2,1697911288,10.136.5.2,1697911288,983,52840441
10.129.129.2,1697911289,10.136.5.2,1697911289,1245,15243175
10.143.3.2,1697911289,10.136.5.2,1697911289,984,52842937
10.129.129.2,1697911290,10.136.5.2,1697911290,1246,15260112
10.143.3.2,1697911290,10.136.5.2,1697911290,985,52869643
10.129.129.2,1697911291,10.136.5.2,1697911291,1247,15263526
10.143.3.2,1697911291,10.136.5.2,1697911291,986,52860133
10.129.129.2,1697911292,10.136.5.2,1697911292,1248,15245049
10.143.3.2,1697911292,10.136.5.2,1697911292,987,52848666
10.129.129.2,1697911293,10.136.5.2,1697911293,1249,15288122
10.143.3.2,1697911293,10.136.5.2,1697911293,988,52848064
10.129.129.2,1697911294,10.136.5.2,1697911294,1250,15291395
10.143.3.2,1697911294,10.136.5.2,1697911294,989,52853148
10.129.129.2,1697911295,10.136.5.2,1697911295,1251,15253959
10.143.3.2,1697911295,10.136.5.2,1697911295,990,52850670
10.129.129.2,1697911296,10.136.5.2,1697911296,1252,15242662
10.143.3.2,1697911296,10.136.5.2,1697911296,991,52850654
10.129.129.2,1697911297,10.136.5.2,1697911297,1253,15272189
10.143.3.2,1697911297,10.136.5.2,1697911297,992,52864277
10.129.129.2,1697911298,10.136.5.2,1697911298,1254,15300196
10.143.3.2,1697911298,10.136.5.2,1697911298,993,52867033
10.129.129.2,1697911299,10.136.5.2,1697911299,1255,15275182
10.143.3.2,1697911299,10.136.5.2,1697911299,994,52841847
10.129.129.2,1697911300,10.136.5.2,1697911300,1256,15247068
10.143.3.2,1697911300,10.136.5.2,1697911300,995,52860048
10.129.129.2,1697911301,10.136.5.2,1697911301,1257,15245738
10.143.3.2,1697911301,10.136.5.2,1697911301,996,52880851
10.129.129.2,1697911302,10.136.5.2,1697911302,1258,15243532
10.143.3.2,1697911302,10.136.5.2,1697911302,997,52871219
10.129.129.2,1697911303,10.136.5.2,1697911303,1259,15244783
10.143.3.2,1697911303,10.136.5.2,1697911303,998,52849441
10.129.129.2,1697911304,10.136.5.2,1697911304,1260,15293991
10.143.3.2,1697911304,10.136.5.2,1697911304,999,52858176
10.129.129.2,1697911305,10.136.5.2,1697911305,1261,15252175
10.143.3.2,1697911305,10.136.5.2,1697911305,1000,52837368
10.129.129.2,1697911306,10.136.5.2,1697911306,1262,15242301
10.143.3.2,1697911306,10.136.5.2,1697911306,1001,52839981
10.129.129.2,1697911307,10.136.5.2,1697911307,1263,15276063
10.143.3.2,1697911307,10.136.5.2,1697911307,1002,52845193
10.129.129.2,1697911308,10.136.5.2,1697911308,1264,15250336
10.143.3.2,1697911308,10.136.5.2,1697911308,1003,52847350
10.129.129.2,1697911309,10.136.5.2,1697911309,1265,15284172
10.143.3.2,1697911309,10.136.5.2,1697911309,1004,52850938
10.129.129.2,1697911310,10.136.5.2,1697911310,1266,15247730
10.143.3.2,1697911310,10.136.5.2,1697911310,1005,52846718
10.129.129.2,1697911311,10.136.5.2,1697911311,1267,15244828
10.143.3.2,1697911311,10.136.5.2,1697911311,1006,52874684
10.129.129.2,1697911312,10.136.5.2,1697911312,1268,15298280
10.143.3.2,1697911312,10.136.5.2,1697911312,1007,52848856
10.129.129.2,1697911313,10.136.5.2,1697911313,1269,15258490
10.143.3.2,1697911313,10.136.5.2,1697911313,1008,52891092
10.129.129.2,1697911314,10.136.5.2,1697911314,1270,15258373
10.143.3.2,1697911314,10.136.5.2,1697911314,1009,52860255
10.129.129.2,1697911315,10.136.5.2,1697911315,1271,15254878
10.143.3.2,1697911315,10.136.5.2,1697911315,1010,52863694
10.129.129.2,1697911316,10.136.5.2,1697911316,1272,15258504
10.143.3.2,1697911316,10.136.5.2,1697911316,1011,52874924
10.129.129.2,1697911317,10.136.5.2,1697911317,1273,15274746
10.143.3.2,1697911317,10.136.5.2,1697911317,1012,52854225
10.129.129.2,1697911318,10.136.5.2,1697911318,1274,15284730
10.143.3.2,1697911318,10.136.5.2,1697911318,1013,52858775
10.129.129.2,1697911319,10.136.5.2,1697911319,1275,15285744
10.143.3.2,1697911319,10.136.5.2,1697911319,1014,52854275
10.129.129.2,1697911320,10.136.5.2,1697911320,1276,15263803
10.143.3.2,1697911320,10.136.5.2,1697911320,1015,52874903
10.129.129.2,1697911321,10.136.5.2,1697911321,1277,15247805
10.143.3.2,1697911321,10.136.5.2,1697911321,1016,52837950
10.129.129.2,1697911322,10.136.5.2,1697911322,1278,15266851
10.143.3.2,1697911322,10.136.5.2,1697911322,1017,52850917
10.129.129.2,1697911323,10.136.5.2,1697911323,1279,15246748
10.143.3.2,1697911323,10.136.5.2,1697911323,1018,52859179
10.129.129.2,1697911324,10.136.5.2,1697911324,1280,15243552
10.143.3.2,1697911324,10.136.5.2,1697911324,1019,52875136
10.129.129.2,1697911325,10.136.5.2,1697911325,1281,15265399
10.143.3.2,1697911325,10.136.5.2,1697911325,1020,52838476
10.129.129.2,1697911326,10.136.5.2,1697911326,1282,15254560
10.143.3.2,1697911326,10.136.5.2,1697911326,1021,52846983
10.129.129.2,1697911327,10.136.5.2,1697911327,1283,15246633
10.143.3.2,1697911327,10.136.5.2,1697911327,1022,52869969
10.129.129.2,1697911328,10.136.5.2,1697911328,1284,15247179
10.143.3.2,1697911328,10.136.5.2,1697911328,1023,52839275
10.129.129.2,1697911329,10.136.5.2,1697911329,1285,15243664
10.143.3.2,1697911329,10.136.5.2,1697911329,1024,52870648
10.129.129.2,1697911330,10.136.5.2,1697911330,1286,15242251
10.143.3.2,1697911330,10.136.5.2,1697911330,1025,52860720
10.129.129.2,1697911331,10.136.5.2,1697911331,1287,15271426
10.143.3.2,1697911331,10.136.5.2,1697911331,1026,52849888
10.129.129.2,1697911332,10.136.5.2,1697911332,1288,15242545
10.143.3.2,1697911332,10.136.5.2,1697911332,1027,52853727
10.129.129.2,1697911333,10.136.5.2,1697911333,1289,15255526
10.143.3.2,1697911333,10.136.5.2,1697911333,1028,52854273
10.129.129.2,1697911334,10.136.5.2,1697911334,1290,15251510
10.143.3.2,1697911334,10.136.5.2,1697911334,1029,52847479
10.129.129.2,1697911335,10.136.5.2,1697911335,1291,15256875
10.143.3.2,1697911335,10.136.5.2,1697911335,1030,52844742
10.129.129.2,1697911336,10.136.5.2,1697911336,1292,15251478
10.143.3.2,1697911336,10.136.5.2,1697911336,1031,52871235
10.129.129.2,1697911337,10.136.5.2,1697911337,1293,15250788
10.143.3.2,1697911337,10.136.5.2,1697911337,1032,52845494
10.129.129.2,1697911338,10.136.5.2,1697911338,1294,15255186
10.143.3.2,1697911338,10.136.5.2,1697911338,1033,52840863
10.129.129.2,1697911339,10.136.5.2,1697911339,1295,15254328
10.143.3.2,1697911339,10.136.5.2,1697911339,1034,52847696
10.129.129.2,1697911340,10.136.5.2,1697911340,1296,15251977
10.143.3.2,1697911340,10.136.5.2,1697911340,1035,52849690
10.129.129.2,1697911341,10.136.5.2,1697911341,1297,15256381
10.143.3.2,1697911341,10.136.5.2,1697911341,1036,52841442
10.129.129.2,1697911342,10.136.5.2,1697911342,1298,15246111
10.143.3.2,1697911342,10.136.5.2,1697911342,1037,52861455
10.129.129.2,1697911343,10.136.5.2,1697911343,1299,15287460
10.143.3.2,1697911343,10.136.5.2,1697911343,1038,52842911
10.129.129.2,1697911344,10.136.5.2,1697911344,1300,15268693
10.143.3.2,1697911344,10.136.5.2,1697911344,1039,52845987
10.129.129.2,1697911345,10.136.5.2,1697911345,1301,15249337
10.143.3.2,1697911345,10.136.5.2,1697911345,1040,52879854
10.129.129.2,1697911346,10.136.5.2,1697911346,1302,15255610
10.143.3.2,1697911346,10.136.5.2,1697911346,1041,52871512
10.129.129.2,1697911347,10.136.5.2,1697911347,1303,15278088
10.143.3.2,1697911347,10.136.5.2,1697911347,1042,52878958
10.129.129.2,1697911348,10.136.5.2,1697911348,1304,15241641
10.143.3.2,1697911348,10.136.5.2,1697911348,1043,52849711
10.129.129.2,1697911349,10.136.5.2,1697911349,1305,15266653
10.143.3.2,1697911349,10.136.5.2,1697911349,1044,52838993
10.129.129.2,1697911350,10.136.5.2,1697911350,1306,15250403
10.143.3.2,1697911350,10.136.5.2,1697911350,1045,52859598
10.129.129.2,1697911351,10.136.5.2,1697911351,1307,15243948
10.143.3.2,1697911351,10.136.5.2,1697911351,1046,52883225
10.129.129.2,1697911352,10.136.5.2,1697911352,1308,15251781
10.143.3.2,1697911352,10.136.5.2,1697911352,1047,52845547
10.129.129.2,1697911353,10.136.5.2,1697911353,1309,15245861
10.143.3.2,1697911353,10.136.5.2,1697911353,1048,52843792
10.129.129.2,1697911354,10.136.5.2,1697911354,1310,15255007
10.143.3.2,1697911354,10.136.5.2,1697911354,1049,52848889
10.129.129.2,1697911355,10.136.5.2,1697911355,1311,15244681
10.143.3.2,1697911355,10.136.5.2,1697911355,1050,52841764
10.129.129.2,1697911356,10.136.5.2,1697911356,1312,15246393
10.143.3.2,1697911356,10.136.5.2,1697911356,1051,52852552
10.129.129.2,1697911357,10.136.5.2,1697911357,1313,15269653
10.143.3.2,1697911357,10.136.5.2,1697911357,1052,52847708
10.129.129.2,1697911358,10.136.5.2,1697911358,1314,15265617
10.143.3.2,1697911358,10.136.5.2,1697911358,1053,52838525
10.129.129.2,1697911359,10.136.5.2,1697911359,1315,15256019
10.143.3.2,1697911359,10.136.5.2,1697911359,1054,52841810
10.129.129.2,1697911360,10.136.5.2,1697911360,1316,15247258
10.143.3.2,1697911360,10.136.5.2,1697911360,1055,52851617
10.129.129.2,1697911361,10.136.5.2,1697911361,1317,15262961
10.143.3.2,1697911361,10.136.5.2,1697911361,1056,52871192
10.129.129.2,1697911362,10.136.5.2,1697911362,1318,15248072
10.143.3.2,1697911362,10.136.5.2,1697911362,1057,52871744
10.129.129.2,1697911363,10.136.5.2,1697911363,1319,15245842
10.143.3.2,1697911363,10.136.5.2,1697911363,1058,52855224
10.129.129.2,1697911364,10.136.5.2,1697911364,1320,15272567
10.143.3.2,1697911364,10.136.5.2,1697911364,1059,52847043
10.129.129.2,1697911365,10.136.5.2,1697911365,1321,15254584
10.143.3.2,1697911365,10.136.5.2,1697911365,1060,52861113
10.129.129.2,1697911366,10.136.5.2,1697911366,1322,15256421
10.143.3.2,1697911366,10.136.5.2,1697911366,1061,52853281
10.129.129.2,1697911367,10.136.5.2,1697911367,1323,15255275
10.143.3.2,1697911367,10.136.5.2,1697911367,1062,52850168
10.129.129.2,1697911368,10.136.5.2,1697911368,1324,15246251
10.143.3.2,1697911368,10.136.5.2,1697911368,1063,52857950
10.129.129.2,1697911369,10.136.5.2,1697911369,1325,15243678
10.143.3.2,1697911369,10.136.5.2,1697911369,1064,52849615
10.129.129.2,1697911370,10.136.5.2,1697911370,1326,15254747
10.143.3.2,1697911370,10.136.5.2,1697911370,1065,52840388
10.129.129.2,1697911371,10.136.5.2,1697911371,1327,15249977
10.143.3.2,1697911371,10.136.5.2,1697911371,1066,52842007
10.129.129.2,1697911372,10.136.5.2,1697911372,1328,15262189
10.143.3.2,1697911372,10.136.5.2,1697911372,1067,52834260
10.129.129.2,1697911373,10.136.5.2,1697911373,1329,15248543
10.143.3.2,1697911373,10.136.5.2,1697911373,1068,52872074
10.129.129.2,1697911374,10.136.5.2,1697911374,1330,15278521
10.143.3.2,1697911374,10.136.5.2,1697911374,1069,52859760
10.129.129.2,1697911375,10.136.5.2,1697911375,1331,15256892
10.143.3.2,1697911375,10.136.5.2,1697911375,1070,52858058
10.129.129.2,1697911376,10.136.5.2,1697911376,1332,15249690
10.143.3.2,1697911376,10.136.5.2,1697911376,1071,52838643
10.129.129.2,1697911377,10.136.5.2,1697911377,1333,15243156
10.143.3.2,1697911377,10.136.5.2,1697911377,1072,52844121
10.129.129.2,1697911378,10.136.5.2,1697911378,1334,15252066
10.143.3.2,1697911378,10.136.5.2,1697911378,1073,52861812
10.129.129.2,1697911379,10.136.5.2,1697911379,1335,15243481
10.143.3.2,1697911379,10.136.5.2,1697911379,1074,52860432
10.129.129.2,1697911380,10.136.5.2,1697911380,1336,15246020
10.143.3.2,1697911380,10.136.5.2,1697911380,1075,52838797
10.129.129.2,1697911381,10.136.5.2,1697911381,1337,15250968
10.143.3.2,1697911381,10.136.5.2,1697911381,1076,52842108
10.129.129.2,1697911382,10.136.5.2,1697911382,1338,15279491
10.143.3.2,1697911382,10.136.5.2,1697911382,1077,52853945
10.129.129.2,1697911383,10.136.5.2,1697911383,1339,15253972
10.143.3.2,1697911383,10.136.5.2,1697911383,1078,52845609
10.129.129.2,1697911384,10.136.5.2,1697911384,1340,15269274
10.143.3.2,1697911384,10.136.5.2,1697911384,1079,52857150
10.129.129.2,1697911385,10.136.5.2,1697911385,1341,15296241
10.143.3.2,1697911385,10.136.5.2,1697911385,1080,52842430
10.129.129.2,1697911386,10.136.5.2,1697911386,1342,15253584
10.143.3.2,1697911386,10.136.5.2,1697911386,1081,52904977
10.129.129.2,1697911387,10.136.5.2,1697911387,1343,15272900
10.143.3.2,1697911387,10.136.5.2,1697911387,1082,52838323
10.129.129.2,1697911388,10.136.5.2,1697911388,1344,15256886
10.143.3.2,1697911388,10.136.5.2,1697911388,1083,52864813
10.129.129.2,1697911389,10.136.5.2,1697911389,1345,15268689
10.143.3.2,1697911389,10.136.5.2,1697911389,1084,52868430
10.129.129.2,1697911390,10.136.5.2,1697911390,1346,15245133
10.143.3.2,1697911390,10.136.5.2,1697911390,1085,52844618
10.129.129.2,1697911391,10.136.5.2,1697911391,1347,15267016
10.143.3.2,1697911391,10.136.5.2,1697911391,1086,52878373
10.129.129.2,1697911392,10.136.5.2,1697911392,1348,15270545
10.143.3.2,1697911392,10.136.5.2,1697911392,1087,52837091
10.129.129.2,1697911393,10.136.5.2,1697911393,1349,15243430
10.143.3.2,1697911393,10.136.5.2,1697911393,1088,52865000
10.129.129.2,1697911394,10.136.5.2,1697911394,1350,15242607
10.143.3.2,1697911394,10.136.5.2,1697911394,1089,52870953
10.129.129.2,1697911395,10.136.5.2,1697911395,1351,15245586
10.143.3.2,1697911395,10.136.5.2,1697911395,1090,52847615
10.129.129.2,1697911396,10.136.5.2,1697911396,1352,15249480
10.143.3.2,1697911396,10.136.5.2,1697911396,1091,52875134
10.129.129.2,1697911397,10.136.5.2,1697911397,1353,15241426
10.143.3.2,1697911397,10.136.5.2,1697911397,1092,52840340
10.129.129.2,1697911398,10.136.5.2,1697911398,1354,15240990
10.143.3.2,1697911398,10.136.5.2,1697911398,1093,52836967
10.129.129.2,1697911399,10.136.5.2,1697911399,1355,15243019
10.143.3.2,1697911399,10.136.5.2,1697911399,1094,52840768
10.129.129.2,1697911400,10.136.5.2,1697911400,1356,15261746
10.143.3.2,1697911400,10.136.5.2,1697911400,1095,52836885
10.129.129.2,1697911401,10.136.5.2,1697911401,1357,15289370
10.143.3.2,1697911401,10.136.5.2,1697911401,1096,52844635
10.129.129.2,1697911402,10.136.5.2,1697911402,1358,15250670
10.143.3.2,1697911402,10.136.5.2,1697911402,1097,52848036
10.129.129.2,1697911403,10.136.5.2,1697911403,1359,15242270
10.143.3.2,1697911403,10.136.5.2,1697911403,1098,52851487
10.129.129.2,1697911404,10.136.5.2,1697911404,1360,15241330
10.143.3.2,1697911404,10.136.5.2,1697911404,1099,52850636
10.129.129.2,1697911405,10.136.5.2,1697911405,1361,15254009
10.143.3.2,1697911405,10.136.5.2,1697911405,1100,52842295
